# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416380192;sda;2.16;0.00;230.48;106.91;0.00;1.36;0.16;0.03
axle;60;1416380252;sda;1.49;0.00;189.71;127.55;0.00;1.08;0.18;0.03
axle;60;1416380312;sda;1.37;0.00;145.16;106.15;0.00;0.29;0.10;0.01
axle;60;1416380372;sda;1.50;0.00;158.29;105.51;0.00;0.76;0.09;0.01
axle;60;1416380432;sda;1.33;0.27;120.55;90.60;0.00;0.90;0.10;0.01
axle;60;1416380492;sda;1.23;0.00;116.65;94.49;0.00;0.43;0.11;0.01
axle;60;1416380552;sda;0.85;0.00;90.62;106.51;0.00;0.55;0.16;0.01
axle;60;1416380612;sda;1.30;0.00;133.73;102.87;0.00;0.41;0.05;0.01
