# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
axle;60;1416380192;25205488;239318936;90.47;104864;36039708;207652920;76.09
axle;60;1416380252;25011292;239513132;90.54;104924;36044760;207869868;76.17
axle;60;1416380312;24536644;239987780;90.72;104988;36063412;208308956;76.33
axle;60;1416380372;24434992;240089432;90.76;105056;36796548;207675204;76.10
axle;60;1416380432;22719848;241804576;91.41;105148;37084272;209112412;76.62
axle;60;1416380492;23839660;240684764;90.99;105212;37086856;208006248;76.22
axle;60;1416380552;24316836;240207588;90.81;105256;37099276;207487436;76.03
axle;60;1416380612;24206108;240318316;90.85;105332;37228792;207481488;76.03
