Linux 3.0.101-0.15-default (axle) 	11/19/2014 	_x86_64_

07:55:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:56:32 AM     all     13.93      0.00      5.84      0.01      0.00     80.22
07:57:32 AM     all     12.35      0.00      3.77      0.00      0.00     83.87
07:58:32 AM     all      8.21      0.00      4.61      0.00      0.00     87.18
07:59:32 AM     all      8.49      0.00      4.37      0.00      0.00     87.14
08:00:32 AM     all      9.52      0.00      3.18      0.00      0.00     87.30
08:01:32 AM     all     10.28      0.00      2.35      0.00      0.00     87.36
08:02:32 AM     all     11.16      0.00      1.40      0.00      0.00     87.43
08:03:32 AM     all      9.61      0.00      2.52      0.00      0.00     87.87
