# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416379497;0.47;429.34;242341.06;0.00;198516.21;0.00;0.00;0.00;0.00
axle;60;1416379557;1.60;340.93;182689.56;0.00;122650.72;0.00;0.00;0.00;0.00
axle;60;1416379617;0.00;138.85;92097.53;0.00;3387.05;0.00;0.00;0.00;0.00
axle;60;1416379677;0.00;33.14;57618.89;0.00;7226.52;0.00;0.00;0.00;0.00
axle;60;1416379737;0.00;26.67;44340.19;0.00;1342.44;0.00;0.00;0.00;0.00
axle;60;1416379797;0.00;68.88;92000.62;0.00;5999.65;0.00;0.00;0.00;0.00
axle;60;1416379857;0.00;37.47;18578.70;0.00;89.95;0.00;0.00;0.00;0.00
axle;60;1416379917;0.00;32.68;77099.00;0.00;2869.95;0.00;0.00;0.00;0.00
axle;60;1416379977;0.00;23.53;86681.60;0.00;4895.40;0.00;0.00;0.00;0.00
